date,close,daily_invest,shares_bought,total_shares,total_invested,market_value,profit,return_on_invested_pct
2022-09-27,3647.29,100.0,0.027417616915572932,207.7473670147475,371100.0,757714.8942392184,386614.89423921844,104.18078529755279
2022-09-28,3719.04,100.0,0.02688865943899501,207.7742556741865,371200.0,772720.7678225265,401520.7678225265,108.16831029701683
2022-09-29,3640.47,100.0,0.027468980653596927,207.8017246548401,371300.0,756495.9445542056,385195.94455420563,103.74251132620675
2022-09-30,3585.62,100.0,0.02788917955611582,207.8296138343962,371400.0,745198.0199568877,373798.0199568877,100.64567042457936
2022-10-03,3678.43,100.0,0.02718551120994555,207.85679934560616,371500.0,764586.686416858,393086.686416858,105.81068275016365
2022-10-04,3790.93,100.0,0.026378751388181795,207.88317809699436,371600.0,788070.5763432388,416470.5763432388,112.07496672315362
2022-10-05,3783.28,100.0,0.026432090672643842,207.909610187667,371700.0,786580.2700307969,414880.2700307969,111.61696799321952
2022-10-06,3744.52,100.0,0.026705692585431512,207.93631588025244,371800.0,778621.6935399228,406821.6935399228,109.41949799352417
2022-10-07,3639.66,100.0,0.02747509382744542,207.96379097407987,371900.0,756917.4914567195,385017.49145671946,103.5271555409302
2022-10-10,3612.39,100.0,0.027682503827106155,207.99147347790696,372000.0,751346.3188768564,379346.31887685636,101.97481690238072
2022-10-11,3588.84,100.0,0.027864156663434423,208.0193376345704,372100.0,746548.1196764517,374448.11967645166,100.63104533094642
2022-10-12,3577.03,100.0,0.027956153568742783,208.04729378813914,372200.0,744191.4112989875,371991.41129898746,99.943957898707
2022-10-13,3669.91,100.0,0.02724862462567202,208.07454241276483,372300.0,763614.8439460298,391314.8439460298,105.10739832017993
2022-10-14,3583.07,100.0,0.027909027733200857,208.10245144049802,372400.0,745645.6506829052,373245.6506829052,100.22708127897562
2022-10-17,3677.95,100.0,0.027189059122609063,208.12964049962062,372500.0,765490.4112755796,392990.4112755796,105.50078155049118
2022-10-18,3719.98,100.0,0.026881864956263206,208.1565223645769,372600.0,774338.1000657787,401738.1000657787,107.82020935742852
2022-10-19,3695.16,100.0,0.02706242760800615,208.1835847921849,372700.0,769271.6551806899,396571.6551806899,106.40505907719073
2022-10-20,3665.78,100.0,0.027279323909236233,208.21086411609411,372800.0,763255.2214594955,390455.2214594955,104.73584266617367
2022-10-21,3752.75,100.0,0.026647125441343015,208.23751124153546,372900.0,781463.3203116722,408563.32031167217,109.56377589479006
2022-10-24,3797.34,100.0,0.02633422343008527,208.26384546496556,373000.0,790848.6309379323,417848.6309379323,112.02376164555825
2022-10-25,3859.11,100.0,0.02591271044359969,208.28975817540916,373100.0,803813.0886723032,430713.08867230325,115.44172840319038
2022-10-26,3830.6,100.0,0.026105570928836214,208.315863746338,373200.0,797974.7476667224,424774.7476667224,113.81960012505958
2022-10-27,3807.3,100.0,0.026265332387781365,208.3421290787258,373300.0,793220.9880414328,419920.9880414328,112.48887973250277
2022-10-28,3901.06,100.0,0.02563405843539961,208.3677631371612,373400.0,812855.1460638541,439455.1460638541,117.69018373429407
2022-10-31,3871.98,100.0,0.025826579682746296,208.39358971684396,373500.0,806895.8115118255,433395.81151182554,116.03636185055568
2022-11-01,3856.1,100.0,0.025932937423821998,208.41952265426778,373600.0,803686.521307122,430086.52130712196,115.11951855115683
2022-11-02,3759.69,100.0,0.026597937595918813,208.4461205918637,373700.0,783692.795128024,409992.79512802395,109.71174608724215
2022-11-03,3719.89,100.0,0.026882515343195634,208.4730031072069,373800.0,775496.6395284678,401696.6395284678,107.46298542762646
2022-11-04,3770.55,100.0,0.02652132977947514,208.49952443698638,373900.0,786157.881865879,412257.88186587906,110.25886115696149
2022-11-07,3806.8,100.0,0.02626878217925817,208.52579321916562,374000.0,793815.9896267197,419815.98962671973,112.2502646060748
2022-11-08,3828.11,100.0,0.026122551337344015,208.55191577050297,374100.0,798359.6742802202,424259.6742802202,113.40809256354456
2022-11-09,3748.57,100.0,0.026676839434771126,208.57859260993774,374200.0,781871.4548998344,407671.45489983435,108.9448035542048
2022-11-10,3956.37,100.0,0.025275694639277924,208.60386830457702,374300.0,825314.0864441794,451014.0864441794,120.49534770082273
2022-11-11,3992.93,100.0,0.025044265739694913,208.62891257031671,374400.0,833040.6438693947,458640.64386939467,122.5001719736631
2022-11-14,3957.25,100.0,0.0252700739149662,208.65418264423167,374500.0,825696.7642688857,451196.7642688857,120.47977684082394
2022-11-15,3991.73,100.0,0.02505179458530512,208.67923443881696,374600.0,832991.1604864588,458391.1604864588,122.36816884315505
